Unnamed: 0,Unnamed: 0.1,eventid,uid,output,output_clean
1625,1625,9108036,470078,< 0 >,0
1626,1626,9108038,470375,< 0 >,0
1627,1627,9109002,470634,< 1 >,1
1628,1628,9109005,470906,< 1 >,1
1629,1629,9109007,471013,< 1 >,1
1630,1630,9109009,471196,< 1 >,1
1631,1631,9109010,471386,< 1 >,1
1632,1632,9109011,471438,< 0 >,0
1633,1633,9109014,472245,< 1 >,1
1634,1634,9109015,472266,< 0 >,0
1635,1635,9109017,472313,< 0 >,0
1636,1636,9109018,472574,< 1 >,1
1637,1637,9109020,473012,< 0 >,0
1638,1638,9109022,473441,< 0 >,0
1639,1639,9109024,473501,< 1 >,1
1640,1640,9109026,473766,< 0 >,0
1641,1641,9109027,474075,< 0 >,0
1642,1642,9109028,474123,< 1 >,1
1643,1643,9109060,474143,< 0 >,0
1644,1644,9109031,474425,"The article discusses the disposal and potential reuse of retired missiles, particularly in the context of the Start treaty between the US and the Soviet Union. The main points are:

1. **Missile destruction**: The UN is destroying Iraqi missiles with a range over 93 miles as part of a police action to eliminate weapons of mass destruction.
2. **Recycling and reuse**: The US Air Force is exploring ways to recycle or destroy retired missiles, including using super-cold liquid nitrogen or high-pressure hot water to remove fuel from metal casings.
3. **Anaerobic microorganisms**: Researchers are investigating the use of special microorganisms that can digest some components of rocket fuel, converting them into a simple salt.
4. **Start treaty**: The treaty requires the destruction of missile silos, submarines, and bombers, but allows for the reuse of spare missiles under strict guidelines.
5. **Conversion to commercial launchers**: There is debate about whether retired US missiles should be converted into civil and commercial launchers, with some experts arguing it would benefit scientific research, while others fear it could harm the private launching industry.
6. **Environmental concerns**: Environmental groups are concerned that an increase in small rocket launches could damage the ozone layer.
7. **Destruction or recycling**: Many experts believe that due to their age and reliability issues, many retired missiles will ultimately be destroyed or recycled for their materials.

Overall, the article highlights the complexities and challenges of disposing of retired missiles, including environmental, economic, and security considerations.",0
1645,1645,9109033,474813,< 1 >,1
1646,1646,9109036,475170,< 1 >,1
1647,1647,9109035,475216,< 0 >,0
1648,1648,9109038,475373,< 1 >,1
1649,1649,9109037,475390,< 0 >,0
1650,1650,9109039,475569,< 0 >,0
1651,1651,9109040,475605,"The article discusses the case of developer Joseph Arcuri, who began construction on a $300,000 condominium project in Dobbs Ferry, New York, but faced financial difficulties due to a depressed real estate market and the failure of City Federal Savings Bank, which had provided him with a $25.6 million mortgage commitment. As a result, Arcuri accumulated significant debts, including unpaid taxes and liens to the Village of Dobbs Ferry and the Town of Greenburgh, as well as debts to contractors who were not paid for their work.

The site has become an environmental hazard, with pollution in the adjacent creek and damage to the surrounding area. A group of plaintiffs, including the Dobbs Ferry Fishermen's Association and a friends group, have filed a lawsuit against Arcuri under the Clean Water Act, seeking to have the creek cleaned up and the situation remedied.

The plaintiffs' lawyer, Mr. Kennedy, states that their primary goal is to have the creek cleaned up and the situation remedied, and they will not agree to any settlement that does not include this. The defendants face potential penalties of $25,000 per day if found guilty in court.

Meanwhile, the Trust for Public Land, a national nonprofit conservation organization, is working with Arcuri and the Resolution Trust Corporation to obtain land to provide public access to the waterfront area and possibly protect an archeological site on the property. Mercy College is also negotiating to buy the land and build a dormitory there, which would result in a significant loss of taxes for the village if realized.

Overall, the case highlights the complexities and challenges involved in resolving environmental hazards and debt disputes, particularly when multiple parties are involved and there are competing interests at play.",0
1652,1652,9109044,475971,< 1 >,1
1653,1653,9109048,476223,< 1 >,1
1654,1654,9109049,476260,< 0 >,0
1655,1655,9109047,476262,< 0 >,0
1656,1656,9109046,476264,< 0 >,0
1657,1657,9109050,476357,< 0 >,0
1658,1658,9109053,476495,< 0 >,0
1659,1659,9109055,476792,< 1 >,1
1660,1660,9109054,476795,"The article describes a labor dispute between the management of The Sae Gae Times, a Korean-language daily newspaper in Manhattan, and its employees. The conflict began when two employees, Ms. Cho and Ms. Lee, got into an argument, with Ms. Cho calling Ms. Lee a ""Yankee bride,"" an insult that refers to Korean women who marry American soldiers. Ms. Lee is a member of the Unification Church, and many church members are married to Americans.

The dispute escalated when Ms. Cho was suspended without pay for 30 days, while Ms. Lee received only a three-day suspension. Many reporters and editors at the paper felt that the disparity in punishment was unfair and signed petitions protesting the decision. They also sought help from the International Ladies Garment Workers Union (ILGWWU), which represents workers at another Korean-language daily in Manhattan.

After 14 of the paper's 21 reporters and editors signed union cards, two union officials went to the paper to demand recognition. However, they were turned away by the paper's president, Kim Byung Ho. Two days later, Mr. Kim announced that 17 people were being dismissed, including 15 reporters and editors, 10 of whom had signed union cards.

The ILGWWU filed a complaint with the National Labor Relations Board (NLRB), charging the newspaper with violating the law by discharging employees for union activity. The case is ongoing, and the union is seeking an injunction to require the paper to rehire the dismissed workers while the labor relations board tries to resolve the dispute.

The article notes that the NLRB process can be slow, taking two to five years to resolve, which could affect the outcome of the case. However, the union hopes to obtain a court order similar to one issued in another case, which ordered a company to rehire 208 workers who had been on strike since January 1990.

Key issues in the case include:

1. Unfair labor practices: The ILGWWU alleges that The Sae Gae Times engaged in unfair labor practices by discharging employees for union activity.
2. Union recognition: The union is seeking recognition as the representative of the paper's employees, but the management has refused to recognize it.
3. Retaliation: The dismissed workers claim that they were fired in retaliation for their union activities, which is prohibited under labor law.
4. Injunction: The ILGWWU is seeking an injunction to require the paper to rehire the dismissed workers while the labor relations board tries to resolve the dispute.

Overall, the case highlights the challenges faced by workers trying to organize and bargain collectively in the United States, particularly in industries with a history of anti-union activity.",0
1661,1661,9109051,477104,< 0 >,0
1662,1662,9109058,477216,< 0 >,0
1663,1663,9109059,477402,< 1 >,1
1664,1664,9110006,477726,< 1 >,1
1665,1665,9110005,477727,< 0 >,0
1666,1666,9110007,477730,< 0 >,0
1667,1667,9110011,477759,< 0 >,0
1668,1668,9110010,477831,< 0 >,0
1669,1669,9110012,478024,< 0 >,0
